score,review
1,두마리 시켰더니 단품 하나씩으로 주문받아서 32000원 냄. 계산이 잘못됐나싶어서 물어보니까 세트메뉴랑 다른 거라네요ㅋ 닭이 사이즈가 다른가봅니다. 사이즈가 다르던지 출신지가 다르던지. 24000원이면 될 걸 32000원 내고 포장해오니 기분더러움. 애초에 주문받을때 세트메뉴인지 단품인지 확인했어야 하는 거 아닌가요? 요새 치킨값도 비싼데 여긴 그나마 양심...
1,맛있어서 시켜먹었는데  떡 사라추가했더니 떡이 잔뜩 오고 닭 양을 줄여서 보냈네요.  앞으로는 다른 곳에서.
5,맛있습니다 :)
5,맛있어요
1,주말에2인방문인데 두마리를 시키라구하는 집. 둘이서 두마리를 어케먹냐 생각좀해라
1,서빙 최악...맛도 최악 정말 정말 깜짝놀랐다  살집있으신분 사장님인지 알바분인지 하... 다음부터 절대 안갈테지만 제대로 좀하시길  
2,맛이랑 가격은 괜찮은데 서빙이 최악이에요. 직원 서빙 교육좀 시키세요.
1,치킨에서 냄새나고 질기고.... 간판 예뻐서 들어갔는데 최악
1,"별점 1개 주기도 아까운곳. 여기 원래 카카오톡 기프티콘 쓰면 차별하기로 유명한곳이군요, 얼마전에 기프티콘 써서 주문했더니 늦는다는 얘기도없이 2시간 10분이 걸려서 배달이왔어요. 그리고 배달온 치킨을 열어보니 상태가 이래요. 이런식으로 배달해주고 배달비는 3000원을 받아갔습니다. '쿠팡이츠나 배달의민족으로 주문하셨어도 이렇게 늦게 보내셨을껀가요?'라고 ..."
5,기프티콘 사용했는데 엄청 친절하셨어요!!
1,카톡쿠폰 얘기했더니 진짜 띠껍게 자르네요? ㅋㅋㅋㅋ 카톡으로 팔지를 말던가
1,1점도 안됩니다... 카카오톡 쿠폰으로 시킨다고 했더니 주문 안받아주시네요... 이유가 뭐죠? 이럴거면 본사에서는 쿠폰 왜 파나요?   do님 여기 맞아요 제가 여기서 전화번호찾아서 전화했는데요? 님이 다 안다고 생각하지마시길
5,넘넘 친절하시구 너무너무 맛있어요~ 밑에 댓글은 쪼끔 의아하네용.. 저는 다른지점에서 사용이 안되서 여기루 전화하니 기프티콘 사용할때마다 다 받아주셨는뎅? 다른지점아닌지.. 저번 주문때 기프티콘에 치즈볼이 있었는데 재고가 없다구 바꿔주시기도 했어용ㅎㅎ
4,겉바속촉 그자체
1,오래된 기름을 쓰는지 튀김옷의 색도 검은 빛을 띄고 조리시간도 놓쳤는지 군데군데 탄자국도 보입니다.  다시는 시키지 않을 것 같은 곳...
1,쿠폰도 제값주고 사는건데 응대가 참 별로네요 배달료도 더 받고 양념소스도 돈 추가해서 받네요.  다신 안시켜먹을듯.. 치즈볼때문에 bhc에서만 시켜먹는데.. 방배점 다신 안시켜먹을듯
1,처음으로 카카오맵 리뷰남김. 전화로 선주문하고 찾으러 가려고 전화 주문 약 5번정도 전화 안받음. 받고나서 정말 귀찮은 듯 응대함. 막상 치킨 찾으러 가니 사람 한명도 없음. 가게 들어갔는데 누가오던말던 신경도 안씀. 응대/태도 등등 귀한대접 바라는게 아니에요~ 내돈주고 내가 사먹는데 그지같은 기분은 최소 안들어야하지 않겠나 싶음. 차라리 좀 더 이동해서 ...
1,온라인 주문 받아서 쿠폰까지 이미 사용처리 된 건을 거리가 멀다고 배달 못하겠으니 픽업해가라는것도 모자라 BHC 주문시스템의 문제가 아닌 고객의 탓으로 윽박지르는 방배점 점장님 한테 충격받았습니다. 먹지도 못하고 쿠폰만 잃었습니다.
1,쿠폰으로 시켰다고 달력주는거 장난질 심지어 배달비도 따로 받아쳐먹음 1시간 걸리는것도 기본(오후7시기준)
1,왜 맨날휴무죠?
1,여긴왜 전화하면 휴무라고 나오죠?
5,닭이 좋아서 퍽퍽하지 않고 부드럽게 잘 먹었습니다~ 배달도 빠르게 잘 해주셔서 좋았습니다~^^
1,갈릭반 양념반 넘좋아해서 여기서 많이 시켜먹었음 기름도 깔끔한편이고  껍질도 바삭하고 진짜 맛있었는데 사장님이 바뀌었나? 엄청 친절하시고 맛있었는데 어느순간부터 이상해짐 껍질은 눅눅해지고 기름도 안갈고 오래 튀긴 치킨처럼 되버림 닭도 그전에는 좀 더 컸던것 같은데 작아짐. 걸어가서 테이크아웃해도 될정도로 가까운 매장이었지만 이제는 안시킬듯ㅠㅠ 안녕 또래오래...
1,그냥 그랬어요... 치킨먹는 기분이라기보단 그냥 간식과자먹는 느낌이었어요  그리고 전화주문하면서 빨리 끊으시려길래  윙이라고 세번말했는데 기어코 다른메뉴를 해주시네요.  방문포장해서  추운날 식을까봐 봉지하나 달라고 했더니 가깝다면서 그냥 가시라는건 뭐죵?? ~ㅅ~
1,이집의 특징은 알고 시키세요 1. 반반은 일반 은 안되고 순살 다리 날개만 되요 본사는 알고 있는지 모르겠지만  2. 배달비 1000원 있어요 3. 콜라는 큰거 시켜도 적은 것으로 배달해 줘요   
4,괜찮아요.
